file_name;uiqm;uicm;uism;uiconm
2021_09_15_10_17_40_Front_fixed_twice_16-23-01.jpg;0.892240;2.629660;2.123200;0.776860
2021_09_15_10_17_40_Front_fixed_twice_16-24-13.jpg;0.942280;2.623160;2.089300;0.834290
2021_09_15_10_17_40_Front_fixed_twice_16-25-18.jpg;0.856680;2.661490;1.908400;0.755570
2021_09_15_10_17_40_Front_fixed_twice_16-26-23.jpg;0.891010;2.659980;1.918500;0.792190
2021_09_15_10_17_40_Front_fixed_twice_16-28-05.jpg;0.877110;2.674700;1.984200;0.771500
2021_09_15_10_17_40_Front_fixed_twice_16-29-17.jpg;0.864380;2.725030;1.969800;0.758400
2021_09_15_10_17_40_Front_fixed_twice_16-30-22.jpg;0.915850;2.646260;2.057000;0.807950
2021_09_15_10_17_40_Front_fixed_twice_16-32-04.jpg;0.934330;2.668480;2.210400;0.815250
2021_09_15_10_17_40_Front_fixed_twice_16-33-09.jpg;0.901250;2.663850;2.082100;0.789820
2021_09_15_10_17_40_Front_fixed_twice_16-35-19.jpg;0.947060;2.745410;2.567600;0.799020
2021_09_15_10_17_40_Front_fixed_twice_16-37-01.jpg;1.013500;2.483450;3.060000;0.832910
2021_09_15_10_17_40_Front_fixed_twice_16-39-04.jpg;1.100400;2.304460;3.602800;0.884240
2021_09_15_10_17_40_Front_fixed_twice_16-41-00.jpg;1.286100;1.989480;3.912200;1.063600
2021_09_15_10_17_40_Front_fixed_twice_16-42-12.jpg;1.187200;2.055570;3.741300;0.969440
2021_09_15_10_17_40_Front_fixed_twice_16-44-08.jpg;1.275200;2.001180;3.641800;1.074000
2021_09_15_10_17_40_Front_fixed_twice_16-46-04.jpg;1.193000;2.104330;3.298400;1.011900
2021_09_15_10_17_40_Front_fixed_twice_16-47-23.jpg;1.257600;2.010990;3.347600;1.079000
2021_09_15_10_17_40_Front_fixed_twice_16-49-12.jpg;1.231800;2.091170;3.508000;1.037000
2021_09_15_10_17_40_Front_fixed_twice_16-51-29.jpg;1.168500;2.107660;3.525300;0.966430
2021_09_15_10_17_40_Front_fixed_twice_16-53-11.jpg;1.432700;1.737980;5.284800;1.112100
2021_09_15_10_17_40_Front_fixed_twice_16-55-14.jpg;1.237400;2.146160;4.506200;0.960220
2021_09_15_10_17_40_Front_fixed_twice_16-56-26.jpg;1.356200;1.825090;4.669700;1.078800
2021_09_15_10_17_40_Front_fixed_twice_16-58-15.jpg;1.304400;1.920980;4.356000;1.047500
2021_09_15_10_17_40_Front_fixed_twice_16-59-20.jpg;1.258900;1.818860;4.310500;1.002400
2021_09_15_10_17_40_Front_fixed_twice_17-01-02.jpg;1.216300;1.830850;3.738600;1.003200
2021_09_15_10_17_40_Front_fixed_twice_17-04-03.jpg;1.130500;2.047150;3.071900;0.962910
2021_09_15_10_17_40_Front_fixed_twice_17-05-08.jpg;1.067400;2.169500;3.131900;0.888200
2021_09_15_10_17_40_Front_fixed_twice_17-06-20.jpg;1.035700;2.347050;2.736000;0.884950
2021_09_15_10_17_40_Front_fixed_twice_17-09-21.jpg;0.988470;2.538570;2.327400;0.865660
2021_09_15_10_17_40_Front_fixed_twice_17-11-10.jpg;0.919790;2.685060;2.271900;0.794180
2021_09_15_10_17_40_Front_fixed_twice_17-13-13.jpg;1.161800;2.014720;3.646800;0.949830
2021_09_15_10_17_40_Front_fixed_twice_17-24-12.jpg;1.406200;1.947610;4.992400;1.105700
2021_09_15_10_17_40_Front_fixed_twice_18-02-20.jpg;1.091200;2.165240;2.897400;0.933590
2021_09_15_10_17_40_Front_fixed_twice_18-10-04.jpg;1.276400;2.055550;4.293800;1.021000
2021_09_15_10_17_40_Front_fixed_twice_18-15-08.jpg;1.341000;2.147740;4.683900;1.058500
2021_09_15_10_17_40_Front_fixed_twice_18-59-11.jpg;1.174500;1.991270;3.036100;1.014300
2021_09_15_10_17_40_Front_fixed_twice_19-00-16.jpg;1.096600;2.091840;3.005000;0.931140
2021_09_15_10_17_40_Front_fixed_twice_19-01-14.jpg;1.103700;1.967110;3.391100;0.907920
2021_09_15_10_17_40_Front_fixed_twice_19-03-03.jpg;1.119100;2.105700;3.276600;0.933160
2021_09_15_10_17_40_Front_fixed_twice_19-05-20.jpg;1.149900;2.155990;3.718100;0.929860
2021_09_15_10_17_40_Front_fixed_twice_19-07-16.jpg;1.478400;2.029080;5.582300;1.135100
2021_09_15_10_17_40_Front_fixed_twice_19-09-05.jpg;1.301700;2.236930;4.878500;0.998890
2021_09_15_10_17_40_Front_fixed_twice_19-10-03.jpg;1.442400;1.977990;5.307600;1.118900
2021_09_15_10_17_40_Front_fixed_twice_19-11-08.jpg;1.280600;2.132470;4.795700;0.983570
2021_09_15_10_17_40_Front_fixed_twice_19-12-13.jpg;1.218800;2.186450;4.469000;0.942760
2021_09_15_10_17_40_Front_fixed_twice_19-13-18.jpg;1.315700;2.005320;4.716600;1.029300
2021_09_15_10_17_40_Front_fixed_twice_19-15-00.jpg;1.292600;2.369760;4.835700;0.991460
2021_09_15_10_17_40_Front_fixed_twice_19-18-08.jpg;1.322900;2.137170;4.967600;1.015500
2021_09_15_10_17_40_Front_fixed_twice_19-18-29.jpg;1.334700;2.271090;4.893200;1.033400
2021_09_15_10_17_40_Front_fixed_twice_19-20-04.jpg;1.411700;2.340020;5.349300;1.079100
2021_09_15_10_17_40_Front_fixed_twice_19-21-09.jpg;1.292000;2.138170;4.538900;1.017200
2021_09_15_10_17_40_Front_fixed_twice_19-22-07.jpg;1.315400;2.483200;4.947500;1.006200
2021_09_15_10_17_40_Front_fixed_twice_19-25-22.jpg;1.222000;2.548860;4.568400;0.935150
2021_09_15_10_17_40_Front_fixed_twice_19-26-20.jpg;1.358500;2.260300;5.106900;1.041800
2021_09_15_10_17_40_Front_fixed_twice_19-27-18.jpg;1.450100;2.177990;5.727000;1.091100
2021_09_15_10_17_40_Front_fixed_twice_19-28-16.jpg;1.368400;2.094620;4.712700;1.086500
2021_09_15_10_17_40_Front_fixed_twice_19-29-14.jpg;1.375600;2.017990;4.890700;1.080200
2021_09_15_10_17_40_Front_fixed_twice_19-30-19.jpg;1.252500;2.350500;4.633500;0.964620
2021_09_15_10_17_40_Front_fixed_twice_19-31-24.jpg;1.390500;2.705370;5.228600;1.063100
2021_09_15_10_17_40_Front_fixed_twice_19-33-13.jpg;1.537300;2.347460;5.653500;1.190900
2021_09_15_10_17_40_Front_fixed_twice_19-34-25.jpg;1.424500;2.765880;5.002400;1.118400
2021_09_15_10_17_40_Front_fixed_twice_19-36-00.jpg;1.482000;2.737040;5.137200;1.170200
2021_09_15_10_17_40_Front_fixed_twice_19-38-24.jpg;1.423900;2.500710;4.821400;1.134700
2021_09_15_10_17_40_Front_fixed_twice_19-42-02.jpg;1.425000;2.580320;4.907800;1.128200
2021_09_15_10_17_40_Front_fixed_twice_19-42-16.jpg;1.682700;2.456430;7.285500;1.213900
2021_09_15_10_17_40_Front_fixed_twice_19-43-07.jpg;1.385400;2.409460;4.610000;1.111000
2021_09_15_10_17_40_Front_fixed_twice_19-43-28.jpg;1.362000;2.820770;4.721700;1.073000
2021_09_15_10_17_40_Front_fixed_twice_19-45-03.jpg;1.517200;2.389830;5.115100;1.213100
2021_09_15_10_17_40_Front_fixed_twice_19-45-24.jpg;1.429200;2.446710;4.739800;1.147800
2021_09_15_10_17_40_Front_fixed_twice_19-47-06.jpg;1.451300;2.768170;4.866600;1.158900
2021_09_15_10_17_40_Front_fixed_twice_19-48-11.jpg;1.602400;2.381410;5.673900;1.260000
2021_09_15_10_17_40_Front_fixed_twice_19-49-23.jpg;1.450200;2.478050;4.778700;1.167200
2021_09_15_10_17_40_Front_fixed_twice_19-50-28.jpg;1.513100;2.730120;5.452200;1.178200
2021_09_15_10_17_40_Front_fixed_twice_19-56-16.jpg;1.427100;2.674850;4.643800;1.151600
2021_09_15_10_17_40_Front_fixed_twice_20-00-22.jpg;1.327100;2.145790;5.132100;1.006300
2021_09_15_10_17_40_Front_fixed_twice_20-01-20.jpg;1.341500;2.109140;5.307400;1.007900
2021_09_15_10_17_40_Front_fixed_twice_20-03-09.jpg;1.373400;2.170210;5.056900;1.062800
2021_09_15_10_17_40_Front_fixed_twice_20-04-28.jpg;1.318900;2.297040;5.110100;0.998040
2021_09_15_10_17_40_Front_fixed_twice_20-10-02.jpg;1.356700;3.134670;5.433200;1.006000
2021_09_15_10_17_40_Front_fixed_twice_20-10-16.jpg;1.286100;3.194680;5.356400;0.934850
2021_09_15_10_17_40_Front_fixed_twice_20-11-28.jpg;1.280000;2.378980;5.193100;0.948080
2021_09_15_10_17_40_Front_fixed_twice_20-17-16.jpg;1.337400;1.926570;4.890500;1.039200
2021_09_15_10_17_40_Front_fixed_twice_20-25-21.jpg;1.251900;2.388600;4.249800;0.995340
2021_09_15_10_17_40_Front_fixed_twice_20-28-01.jpg;1.332400;2.128080;4.509600;1.063700
2021_09_15_10_17_40_Front_fixed_twice_20-29-20.jpg;1.371900;2.088070;4.827700;1.080800
2021_09_15_10_17_40_Front_fixed_twice_20-32-21.jpg;1.470600;1.854920;5.289600;1.152200
2021_09_15_10_17_40_Front_fixed_twice_20-38-02.jpg;1.428200;1.695820;5.233800;1.111800
2021_09_15_10_17_40_Front_fixed_twice_20-47-26.jpg;1.449800;1.955910;5.803800;1.086200
2021_09_15_10_17_40_Front_fixed_twice_20-49-29.jpg;1.400200;1.783750;5.653000;1.046000
2021_09_15_10_17_40_Front_fixed_twice_20-53-21.jpg;1.518300;1.990160;5.911700;1.151700
2021_09_15_10_17_40_Front_fixed_twice_20-54-26.jpg;1.461200;2.175970;6.041100;1.077200
2021_09_15_10_17_40_Front_fixed_twice_21-00-07.jpg;1.540300;2.179340;6.540900;1.122200
2021_09_15_10_17_40_Front_fixed_twice_21-01-19.jpg;1.452300;2.168770;6.141800;1.059300
2021_09_15_10_17_40_Front_fixed_twice_21-03-22.jpg;1.458800;2.477710;6.007900;1.075000
2021_09_15_10_17_40_Front_fixed_twice_21-46-13.jpg;0.859750;2.149360;2.144800;0.743440
2021_09_15_10_17_40_Front_fixed_twice_21-50-12.jpg;1.111400;1.937020;4.038800;0.863100
2021_09_15_10_17_40_Front_fixed_twice_21-52-29.jpg;1.270700;2.077820;5.033200;0.953570
2021_09_15_10_17_40_Front_fixed_twice_21-53-20.jpg;1.287200;1.861530;4.921200;0.982510
2021_09_15_10_17_40_Front_fixed_twice_21-56-14.jpg;1.279600;1.795000;4.190100;1.035100
2021_09_15_10_17_40_Front_fixed_twice_21-57-19.jpg;1.258200;1.748100;4.004100;1.027500
2021_09_15_10_17_40_Front_fixed_twice_22-03-00.jpg;1.424600;2.346230;5.474900;1.082800
2021_09_15_10_17_40_Front_fixed_twice_22-04-05.jpg;1.425800;2.210470;5.494500;1.083500
2021_09_15_10_17_40_Front_fixed_twice_22-05-10.jpg;1.213600;1.923970;4.717400;0.918660
2021_09_15_10_17_40_Front_fixed_twice_22-13-08.jpg;1.402100;1.691410;5.099600;1.094400
2021_09_15_10_17_40_Front_fixed_twice_22-14-13.jpg;1.437800;1.747940;5.086700;1.134000
2021_09_15_10_17_40_Front_fixed_twice_22-17-21.jpg;1.392200;1.747840;4.681500;1.117700
2021_09_15_10_17_40_Front_fixed_twice_22-20-08.jpg;1.446400;1.966240;5.102700;1.140400
2021_09_15_10_17_40_Front_fixed_twice_22-24-28.jpg;1.428500;2.053960;5.482100;1.088700
2021_09_15_10_17_40_Front_fixed_twice_22-28-20.jpg;1.460700;1.830560;5.534900;1.121200
2021_09_15_10_17_40_Front_fixed_twice_22-31-07.jpg;1.377000;1.799250;4.947000;1.078800
2021_09_15_10_17_40_Front_fixed_twice_23-13-07.jpg;0.900770;5.378460;1.528000;0.813640
2021_09_15_10_17_40_Front_fixed_twice_23-15-10.jpg;0.911580;6.004510;1.610400;0.813690
2021_09_15_10_17_40_Front_fixed_twice_28-24-15.jpg;0.889100;2.596260;1.838100;0.797250
2021_09_15_10_17_40_Front_fixed_twice_28-27-09.jpg;0.804700;2.800950;1.585100;0.724500
2021_09_15_10_17_40_Front_fixed_twice_28-31-15.jpg;0.876930;3.165080;1.663200;0.793940
2021_09_15_10_17_40_Front_fixed_twice_28-35-28.jpg;0.885780;3.077010;1.774500;0.795090
2021_09_15_10_17_40_Front_fixed_twice_28-41-09.jpg;0.883200;2.646580;1.658500;0.805260
2021_09_15_10_17_40_Front_fixed_twice_28-47-25.jpg;1.089100;2.331920;3.516700;0.878830
2021_09_15_10_17_40_Front_fixed_twice_28-51-17.jpg;1.135800;2.057740;3.544800;0.929580
2021_09_15_10_17_40_Front_fixed_twice_28-56-00.jpg;1.190700;2.226470;3.160600;1.019800
2021_09_15_10_17_40_Front_fixed_twice_29-15-25.jpg;1.013100;2.438820;2.828300;0.851920
2021_09_15_10_17_40_Front_fixed_twice_29-18-12.jpg;1.044100;2.428740;2.726400;0.894260
2021_09_15_10_17_40_Front_fixed_twice_29-26-24.jpg;1.136000;2.241310;2.673300;1.000300
2021_09_15_10_17_40_Front_fixed_twice_29-40-17.jpg;1.121300;2.497690;3.649700;0.901590
2021_09_15_10_17_40_Front_fixed_twice_29-50-04.jpg;1.276400;2.244820;4.418400;1.009300
2021_09_15_10_17_40_Front_fixed_twice_29-51-23.jpg;1.392000;1.805680;4.948400;1.095000
2021_09_15_10_17_40_Front_fixed_twice_29-53-19.jpg;1.106100;2.377140;3.249200;0.919010
2021_09_15_10_17_40_Front_fixed_twice_30-01-24.jpg;1.293500;1.857530;3.838900;1.078800
2021_09_15_10_17_40_Front_fixed_twice_30-10-27.jpg;1.208300;2.284820;3.269500;1.029600
2021_09_15_10_17_40_Front_fixed_twice_30-12-09.jpg;1.151400;2.292020;3.234800;0.970340
2021_09_15_10_17_40_Front_fixed_twice_30-13-28.jpg;0.962600;2.452730;2.507800;0.823220
2021_09_15_10_17_40_Front_fixed_twice_33-06-18.jpg;0.869990;2.987690;1.512000;0.800260
2021_09_16_16_15_03_Front_03-26-08.jpg;1.035500;4.676550;1.733500;0.949090
2021_09_16_16_15_03_Front_03-26-15.jpg;1.059300;4.881660;1.842900;0.964420
2021_09_16_16_15_03_Front_03-31-26.jpg;1.096000;3.888530;2.148900;0.986960
2021_09_16_16_15_03_Front_03-32-03.jpg;1.075300;3.875750;2.071500;0.970940
2021_09_16_16_15_03_Front_03-34-13.jpg;1.088800;3.676500;2.173700;0.978810
2021_09_16_16_15_03_Front_03-34-20.jpg;1.080600;3.674750;2.276400;0.961390
2021_09_16_16_15_03_Front_03-45-05.jpg;1.027600;3.706380;1.926800;0.932220
2021_09_16_16_15_03_Front_03-45-12.jpg;1.023800;3.760330;2.009700;0.920830
2021_09_16_16_15_03_Front_03-52-12.jpg;1.117700;4.008740;2.026900;1.019800
2021_09_16_16_15_03_Front_03-52-19.jpg;1.133000;3.926470;2.125700;1.029000
2021_09_16_16_15_03_Front_03-52-26.jpg;1.123900;3.934490;2.054900;1.024800
2021_09_16_16_15_03_Front_03-54-29.jpg;0.997030;4.124460;2.057400;0.884780
2021_09_16_16_15_03_Front_03-55-06.jpg;1.084500;3.692030;2.131600;0.977500
2021_09_16_16_15_03_Front_03-57-16.jpg;1.246600;3.357870;3.012500;1.084100
2021_09_16_16_15_03_Front_03-57-23.jpg;1.161300;3.426490;2.549300;1.028800
2021_09_16_16_15_03_Front_03-58-00.jpg;1.163700;3.336570;2.591000;1.028600
2021_09_16_16_15_03_Front_04-06-05.jpg;1.155600;3.671780;2.243800;1.045800
2021_09_16_16_15_03_Front_04-06-12.jpg;1.165800;3.536950;2.266400;1.056200
2021_09_16_16_15_03_Front_04-07-10.jpg;1.149400;3.494800;2.283100;1.037300
2021_09_16_16_15_03_Front_04-10-18.jpg;1.177100;3.632920;2.122900;1.079600
2021_09_16_16_15_03_Front_04-10-25.jpg;1.163400;3.637050;2.545300;1.029700
2021_09_16_16_15_03_Front_04-22-22.jpg;1.189200;3.128120;2.670800;1.051500
2021_09_16_16_15_03_Front_04-22-29.jpg;1.180100;3.157290;2.595200;1.047600
2021_09_16_16_15_03_Front_04-44-13.jpg;1.201400;5.145270;2.134100;1.093200
2021_09_16_16_15_03_Front_04-44-20.jpg;1.176100;5.250880;2.014400;1.074700
2021_09_16_16_15_03_Front_04-57-22.jpg;1.154800;3.901330;2.145900;1.051200
2021_09_16_16_15_03_Front_04-57-29.jpg;1.154900;3.836840;2.152900;1.051300
2021_09_16_16_15_03_Front_04-58-06.jpg;1.171500;3.738980;2.214900;1.065000
2021_09_16_16_15_03_Front_05-05-20.jpg;1.118500;3.996530;1.845900;1.035800
2021_09_16_16_15_03_Front_05-05-27.jpg;1.095800;3.946440;2.176500;0.984020
2021_09_16_16_15_03_Front_07-33-11.jpg;1.151500;3.552260;2.736000;1.001700
2021_09_16_16_15_03_Front_07-33-18.jpg;1.109900;3.645720;2.316500;0.990210
2021_09_16_16_15_03_Front_07-33-25.jpg;1.108400;3.644090;2.191600;0.998980
2021_09_16_16_15_03_Front_07-34-02.jpg;1.156400;3.629050;2.311900;1.041500
2021_09_16_16_15_03_Front_07-59-01.jpg;1.096900;4.216410;1.993700;0.998220
2021_09_16_16_15_03_Front_07-59-08.jpg;1.131200;4.029520;2.314800;1.010600
2021_09_16_16_15_03_Front_08-46-26.jpg;1.053000;3.882540;2.078700;0.945930
2021_09_16_16_15_03_Front_08-47-10.jpg;1.169000;3.805430;2.280300;1.056400
2021_09_16_16_15_03_Front_08-47-17.jpg;1.105600;3.852370;2.427900;0.974700
2021_09_16_16_15_03_Front_08-54-10.jpg;1.071100;3.796390;2.160600;0.959630
2021_09_16_16_15_03_Front_08-55-22.jpg;1.200000;3.733050;2.354300;1.084600
2021_09_16_16_15_03_Front_08-57-04.jpg;1.187800;3.682080;2.381600;1.069500
2021_09_16_16_15_03_Front_09-32-11.jpg;1.125400;4.349430;2.069900;1.021900
2021_09_16_16_15_03_Front_10-54-29.jpg;1.005400;4.165620;1.908100;0.905930
2021_09_16_16_15_03_Front_10-55-20.jpg;1.021700;4.520470;1.901300;0.921430
2021_09_16_16_15_03_Front_10-55-27.jpg;1.068700;4.471640;2.024400;0.962940
2021_09_16_16_15_03_Front_11-08-08.jpg;1.057900;4.017790;1.808800;0.972550
2021_09_16_16_15_03_Front_11-11-23.jpg;1.024700;3.574160;2.107600;0.915180
2021_09_16_16_15_03_Front_12-21-16.jpg;1.017200;3.823770;1.978500;0.915650
2021_09_16_16_15_03_Front_12-22-14.jpg;1.020000;4.093300;1.994900;0.915250
2021_09_16_16_15_03_Front_12-22-28.jpg;0.950150;3.983000;2.018500;0.837990
2021_09_16_16_15_03_Front_12-23-26.jpg;0.942740;3.241040;2.359200;0.807620
2021_09_16_16_15_03_Front_12-27-11.jpg;0.991670;3.802870;2.322100;0.859620
2021_09_16_16_15_03_Front_12-27-18.jpg;0.947970;3.749510;2.079100;0.832450
2021_09_16_16_15_03_Front_13-06-03.jpg;0.950250;3.306550;2.300400;0.820150
2021_09_16_16_15_03_Front_13-06-10.jpg;0.998480;3.277500;2.416700;0.863360
2021_09_16_16_15_03_Front_13-08-06.jpg;1.015700;3.188530;2.377600;0.886080
2021_09_16_16_15_03_Front_13-08-27.jpg;0.965350;3.258480;2.155600;0.848960
2021_09_16_16_15_03_Front_13-34-24.jpg;0.885520;3.356670;1.953400;0.777830
2021_09_16_16_15_03_Front_13-35-01.jpg;0.894720;3.402100;1.849800;0.796070
2021_09_16_16_15_03_Front_13-44-11.jpg;1.010400;4.211490;1.878000;0.913520
2021_09_16_16_15_03_Front_13-44-18.jpg;1.010400;4.242170;1.901400;0.911370
2021_09_16_16_15_03_Front_13-44-25.jpg;0.999230;4.269590;1.877700;0.900880
2021_09_16_16_15_03_Front_13-46-14.jpg;1.094800;4.818690;2.012700;0.989560
2021_09_16_16_15_03_Front_13-49-08.jpg;1.083100;4.470080;2.188700;0.965080
2021_09_16_16_15_03_Front_13-49-15.jpg;1.134300;4.855310;2.199600;1.016900
2021_09_16_16_15_03_Front_14-39-20.jpg;1.045100;4.094390;1.947300;0.946510
2021_09_16_16_15_03_Front_15-07-06.jpg;1.050000;3.959370;2.185100;0.933300
2021_09_16_16_15_03_Front_15-08-25.jpg;1.076500;3.616800;2.364100;0.950140
2021_09_16_16_15_03_Front_15-09-02.jpg;1.074100;3.542570;2.342200;0.949840
2021_09_16_16_15_03_Front_15-33-17.jpg;1.322500;4.624970;2.177300;1.225900
2021_09_16_16_15_03_Front_15-33-24.jpg;1.334600;4.533420;2.194800;1.238400
2021_09_16_16_15_03_Front_17-22-09.jpg;0.929060;4.212350;2.797500;0.748840
2021_09_16_16_15_03_Front_17-22-23.jpg;0.937500;4.325180;3.029100;0.738020
2021_09_16_16_15_03_Front_17-23-14.jpg;0.952110;4.203680;2.694100;0.782590
2021_09_16_16_15_03_Front_17-23-21.jpg;0.929470;4.221180;2.620100;0.763870
2021_09_16_16_15_03_Front_17-24-05.jpg;1.067700;4.183450;3.348500;0.854720
2021_09_16_16_15_03_Front_17-24-19.jpg;0.945730;4.268830;2.746900;0.770750
2021_09_16_16_15_03_Front_17-24-26.jpg;0.953290;4.229330;2.694100;0.783680
2021_09_16_16_15_03_Front_17-25-17.jpg;0.935730;4.227690;2.786000;0.756940
2021_09_16_16_15_03_Front_17-25-24.jpg;0.944170;4.185880;2.717200;0.772150
2021_09_16_16_15_03_Front_17-26-01.jpg;0.994030;4.156130;2.694300;0.828660
2021_09_16_16_15_03_Front_17-46-17.jpg;0.963690;3.409520;2.766500;0.795500
2021_09_16_16_15_03_Front_17-46-24.jpg;1.039900;3.391240;2.682700;0.885690
2021_09_16_16_15_03_Front_19-08-21.jpg;0.915920;4.483650;2.651700;0.744410
2021_09_16_16_15_03_Front_19-08-28.jpg;0.917770;4.484810;2.634200;0.747860
2021_09_16_16_15_03_Front_19-09-05.jpg;0.958370;4.416230;2.792000;0.779650
2021_09_16_16_15_03_Front_21-28-00.jpg;0.968000;7.601960;2.096400;0.822470
2021_09_16_16_15_03_Front_21-48-23.jpg;1.043400;6.911690;3.047400;0.831580
2021_09_16_17_00_17_Front_fixed_twice_00-29-05.jpg;0.937930;4.009830;3.046500;0.739540
2021_09_16_17_00_17_Front_fixed_twice_00-29-12.jpg;0.788910;4.337540;2.203600;0.644080
2021_09_16_17_00_17_Front_fixed_twice_00-31-29.jpg;0.789100;4.284770;1.617800;0.693080
2021_09_16_17_00_17_Front_fixed_twice_00-32-13.jpg;0.805970;4.493850;1.540400;0.716230
2021_09_16_17_00_17_Front_fixed_twice_00-32-20.jpg;0.808720;4.444280;1.568900;0.717260
2021_09_16_17_00_17_Front_fixed_twice_00-48-02.jpg;0.923310;3.976060;2.997900;0.727880
2021_09_16_17_00_17_Front_fixed_twice_00-48-09.jpg;0.885180;4.141370;2.913700;0.691960
2021_09_16_17_00_17_Front_fixed_twice_01-12-10.jpg;0.821060;3.963250;2.231400;0.679780
2021_09_16_17_00_17_Front_fixed_twice_01-12-17.jpg;0.848330;3.919070;2.095200;0.721130
2021_09_16_17_00_17_Front_fixed_twice_01-22-11.jpg;0.759300;2.990600;1.841800;0.652290
2021_09_16_17_00_17_Front_fixed_twice_01-22-18.jpg;0.788500;2.946510;2.182600;0.656330
2021_09_16_17_00_17_Front_fixed_twice_01-36-18.jpg;0.837600;4.735070;1.362100;0.763540
2021_09_16_17_00_17_Front_fixed_twice_02-31-13.jpg;0.735650;4.600040;1.366400;0.653070
2021_09_16_17_00_17_Front_fixed_twice_03-46-03.jpg;0.762810;4.320380;1.636200;0.662610
2021_09_16_17_00_17_Front_fixed_twice_03-46-17.jpg;0.911800;2.881130;2.582000;0.758320
2021_09_16_17_00_17_Front_fixed_twice_03-46-24.jpg;0.914550;2.946780;2.668600;0.753640
2021_09_16_17_00_17_Front_fixed_twice_03-47-01.jpg;0.888090;3.119150;2.602900;0.728860
2021_09_16_17_00_17_Front_fixed_twice_03-47-15.jpg;0.820670;3.362890;2.243400;0.683110
2021_09_16_17_00_17_Front_fixed_twice_03-47-22.jpg;0.754880;4.108970;2.002300;0.625400
2021_09_16_17_00_17_Front_fixed_twice_05-32-01.jpg;0.798000;3.282760;1.503900;0.720100
2021_09_16_17_00_17_Front_fixed_twice_05-33-06.jpg;0.810880;4.062970;1.412300;0.735560
2021_09_16_17_00_17_Front_fixed_twice_07-10-08.jpg;0.878820;4.505240;1.606700;0.790100
2021_09_16_17_00_17_Front_fixed_twice_07-16-10.jpg;0.832350;4.426010;1.524300;0.746860
2021_09_16_17_00_17_Front_fixed_twice_07-16-17.jpg;0.820310;4.572430;1.477900;0.736400
2021_09_16_17_00_17_Front_fixed_twice_07-17-01.jpg;0.734530;4.950430;1.388500;0.647270
2021_09_16_17_00_17_Front_fixed_twice_07-17-15.jpg;0.763420;4.726280;1.408700;0.678870
2021_09_16_17_00_17_Front_fixed_twice_07-31-15.jpg;0.766870;4.480830;1.629800;0.666300
2021_09_16_17_00_17_Front_fixed_twice_07-31-22.jpg;0.835650;4.567760;1.656300;0.738430
2021_09_16_17_00_17_Front_fixed_twice_07-36-12.jpg;0.747680;3.719490;1.581400;0.655380
2021_09_16_17_00_17_Front_fixed_twice_07-36-19.jpg;0.743350;3.727590;1.719100;0.639220
2021_09_16_17_00_17_Front_fixed_twice_07-36-26.jpg;0.750220;3.774270;1.624700;0.654140
2021_09_16_17_00_17_Front_fixed_twice_07-37-03.jpg;0.768250;3.864560;1.517500;0.681950
2021_09_16_17_00_17_Front_fixed_twice_07-37-10.jpg;0.771880;3.921500;1.457800;0.690390
2021_09_16_17_00_17_Front_fixed_twice_07-37-17.jpg;0.772380;3.784490;1.478800;0.690280
2021_09_16_17_00_17_Front_fixed_twice_07-37-24.jpg;0.791310;3.928090;1.439400;0.713040
2021_09_16_17_00_17_Front_fixed_twice_13-26-19.jpg;0.912520;6.064180;1.730500;0.804330
2021_09_16_17_00_17_Front_fixed_twice_13-42-29.jpg;0.876620;4.464280;1.573800;0.790740
2021_09_17_11_24_42_Front_00-45-20.jpg;0.912660;4.258060;1.618900;0.827940
2021_09_17_11_24_42_Front_00-47-00.jpg;0.887000;3.059230;1.725100;0.800640
2021_09_17_11_24_42_Front_00-50-10.jpg;1.025600;4.597840;1.860700;0.928490
2021_09_17_11_24_42_Front_00-50-26.jpg;1.168800;4.879080;2.089200;1.063600
2021_09_17_11_24_42_Front_00-51-03.jpg;1.083100;4.919990;1.704100;1.001600
2021_09_17_11_24_42_Front_01-25-00.jpg;1.305200;5.145440;4.756300;0.989910
2021_09_17_11_24_42_Front_01-26-03.jpg;0.840360;4.908860;2.439100;0.676230
2021_09_17_11_24_42_Front_01-32-00.jpg;0.883940;4.547960;1.906800;0.770560
2021_09_17_11_24_42_Front_02-05-00.jpg;1.312700;4.657370;2.851200;1.159300
2021_09_17_11_24_42_Front_02-21-00.jpg;0.968340;3.875030;1.683800;0.886320
2021_09_17_11_24_42_Front_02-46-20.jpg;1.011500;4.618380;2.846400;0.831500
2021_09_17_11_24_42_Front_02-53-00.jpg;1.237600;2.379440;2.550500;1.120100
2021_09_17_11_24_42_Front_02-54-10.jpg;1.331200;1.990270;3.254900;1.167100
2021_09_17_11_24_42_Front_03-01-00.jpg;1.065300;4.831790;3.127300;0.865310
2021_09_17_11_24_42_Front_03-06-00.jpg;1.120900;3.771700;3.405500;0.911260
2021_09_17_11_24_42_Front_03-11-10.jpg;0.924790;3.711860;2.493100;0.773270
2021_09_17_11_24_42_Front_03-14-10.jpg;1.194600;2.253540;2.876600;1.047300
2021_09_17_11_24_42_Front_03-14-11.jpg;1.180300;2.258430;2.870300;1.032200
2021_09_17_11_24_42_Front_03-15-16.jpg;1.137200;2.239040;2.496700;1.016300
2021_09_17_11_24_42_Front_03-16-00.jpg;1.012600;2.882030;2.232100;0.897160
